,Unnamed: 0,date,umpire,home,away,home_team_runs,away_team_runs,pitches_called,incorrect_calls,expected_incorrect_calls,correct_calls,expected_correct_calls,correct_calls_above_expected,accuracy,expected_accuracy,accuracy_above_expected,consistency,favor_home,total_run_impact,expected_consistency,expected_consistency,games_umpired,experience
746,746,6/18/2023,Adam Hamari,HOU,CIN,7,9,184,8,9.7,176,174.3,1.7,95.7,94.7,0.9,95.1,0.37,0.97,92.91785714285712,92.91785714285713,28,Rookie
747,747,6/10/2023,Adam Hamari,COL,SD,2,3,159,12,18.6,147,140.4,6.6,92.5,88.3,4.1,84.9,0.23,1.37,92.91785714285712,92.91785714285713,28,Rookie
748,748,6/6/2023,Adam Hamari,LAA,CHC,7,4,156,8,10.4,148,145.6,2.4,94.9,93.3,1.5,91.7,0.26,0.94,92.91785714285712,92.91785714285713,28,Rookie
749,749,5/31/2023,Adam Hamari,HOU,MIN,2,8,148,10,8.1,138,139.9,-1.9,93.2,94.5,-1.3,93.2,-0.92,2.02,92.91785714285712,92.91785714285713,28,Rookie
750,750,5/20/2023,Adam Hamari,TB,MIL,8,4,159,4,8.4,155,150.6,4.4,97.5,94.7,2.8,92.5,0,0.22,92.91785714285712,92.91785714285713,28,Rookie
751,751,5/15/2023,Adam Hamari,COL,CIN,9,8,170,10,12.2,160,157.8,2.2,94.1,92.8,1.3,91.8,0.68,1.96,92.91785714285712,92.91785714285713,28,Rookie
752,752,5/10/2023,Adam Hamari,CLE,DET,0,5,122,5,9.8,117,112.2,4.8,95.9,92,3.9,93.4,-0.61,0.67,92.91785714285712,92.91785714285713,28,Rookie
753,753,4/19/2023,Adam Hamari,OAK,CHC,2,12,180,11,12.1,169,167.9,1.1,93.9,93.3,0.6,95.6,-0.39,1.27,92.91785714285712,92.91785714285713,28,Rookie
754,754,4/11/2023,Adam Hamari,PIT,HOU,7,4,136,5,7.1,131,128.9,2.1,96.3,94.8,1.6,93.4,-0.38,0.76,92.91785714285712,92.91785714285713,28,Rookie
755,755,4/7/2023,Adam Hamari,MIL,STL,4,0,193,9,11.1,184,181.9,2.1,95.3,94.2,1.1,92.7,-0.93,1.67,92.91785714285712,92.91785714285713,28,Rookie
756,756,4/3/2023,Adam Hamari,KC,TOR,9,5,173,14,11.4,159,161.6,-2.6,91.9,93.4,-1.5,90.8,0.73,2.59,92.91785714285712,92.91785714285713,28,Rookie
757,757,9/29/2023,Mark Carlson,SEA,TEX,8,0,189,15,10.9,174,178.1,-4.1,92.1,94.3,-2.2,95.2,-0.1,2.78,93.24814814814816,93.24814814814815,27,Rookie
758,758,9/25/2023,Mark Carlson,SF,SD,2,1,132,10,9.4,122,122.6,-0.6,92.4,92.9,-0.4,88.6,0.7,1.08,93.24814814814816,93.24814814814815,27,Rookie
759,759,9/15/2023,Mark Carlson,TOR,BOS,3,0,121,9,9.3,112,111.7,0.3,92.6,92.3,0.3,94.2,0.16,0.82,93.24814814814816,93.24814814814815,27,Rookie
760,760,9/11/2023,Mark Carlson,MIL,MIA,12,0,136,8,8.9,128,127.1,0.9,94.1,93.4,0.7,91.9,-1.03,1.27,93.24814814814816,93.24814814814815,27,Rookie
761,761,9/6/2023,Mark Carlson,WSH,NYM,3,2,130,7,7.3,123,122.7,0.3,94.6,94.3,0.3,99.2,-0.5,1.4,93.24814814814816,93.24814814814815,27,Rookie
762,762,8/25/2023,Mark Carlson,BOS,LAD,4,7,157,6,8.4,151,148.6,2.4,96.2,94.7,1.5,93.6,0.29,0.89,93.24814814814816,93.24814814814815,27,Rookie
763,763,8/20/2023,Mark Carlson,TEX,MIL,2,6,200,8,12.8,192,187.2,4.8,96,93.6,2.4,96,0,0.9,93.24814814814816,93.24814814814815,27,Rookie
764,764,8/15/2023,Mark Carlson,CHC,CWS,3,5,175,11,9.3,164,165.7,-1.7,93.7,94.7,-1,94.3,-0.38,1.04,93.24814814814816,93.24814814814815,27,Rookie
765,765,8/5/2023,Mark Carlson,STL,COL,6,2,133,10,9.1,123,123.9,-0.9,92.5,93.2,-0.7,94,-0.12,1.16,93.24814814814816,93.24814814814815,27,Rookie
766,766,8/1/2023,Mark Carlson,CHC,CIN,20,9,169,14,10.2,155,158.8,-3.8,91.7,93.9,-2.2,90.5,2.1,2.5,93.24814814814816,93.24814814814815,27,Rookie
767,767,7/28/2023,Mark Carlson,HOU,TB,3,4,146,14,6.6,132,139.4,-7.4,90.4,95.5,-5,91.8,-0.33,2.07,93.24814814814816,93.24814814814815,27,Rookie
768,768,7/23/2023,Mark Carlson,NYY,KC,8,5,165,7,8.8,158,156.2,1.8,95.8,94.7,1.1,92.7,-0.14,0.74,93.24814814814816,93.24814814814815,27,Rookie
769,769,7/6/2023,Mark Carlson,CLE,KC,6,1,161,12,12.5,149,148.5,0.5,92.5,92.2,0.3,93.2,-0.83,2.11,93.24814814814816,93.24814814814815,27,Rookie
770,770,7/1/2023,Mark Carlson,OAK,CWS,7,6,174,10,11.6,164,162.4,1.6,94.3,93.3,0.9,92,-0.75,1.89,93.24814814814816,93.24814814814815,27,Rookie
771,771,6/26/2023,Mark Carlson,SEA,WSH,8,4,157,9,8.9,148,148.1,-0.1,94.3,94.3,0,92.4,0.86,1.46,93.24814814814816,93.24814814814815,27,Rookie
772,772,6/2/2023,Mark Carlson,PIT,STL,7,5,189,13,11.2,176,177.8,-1.8,93.1,94.1,-1,94.7,-0.3,1.66,93.24814814814816,93.24814814814815,27,Rookie
773,773,5/28/2023,Mark Carlson,BAL,TEX,3,2,123,1,6,122,117,5,99.2,95.1,4.1,95.9,-0.14,0.14,93.24814814814816,93.24814814814815,27,Rookie
774,774,5/24/2023,Mark Carlson,TB,TOR,7,3,121,6,7.7,115,113.3,1.7,95,93.7,1.4,95,-0.2,0.62,93.24814814814816,93.24814814814815,27,Rookie
775,775,5/20/2023,Mark Carlson,HOU,OAK,3,2,138,12,7.1,126,130.9,-4.9,91.3,94.9,-3.6,93.5,0.18,1.76,93.24814814814816,93.24814814814815,27,Rookie
776,776,5/16/2023,Mark Carlson,MIA,WSH,5,4,137,11,9,126,128,-2,92,93.4,-1.5,92.7,-0.29,1.41,93.24814814814816,93.24814814814815,27,Rookie
777,777,5/12/2023,Mark Carlson,MIL,KC,5,1,171,12,10.6,159,160.4,-1.4,93,93.8,-0.8,93,0.42,1,93.24814814814816,93.24814814814815,27,Rookie
778,778,4/30/2023,Mark Carlson,TOR,SEA,8,10,185,10,13,175,172,3,94.6,93,1.6,90.3,-0.89,1.31,93.24814814814816,93.24814814814815,27,Rookie
779,779,4/26/2023,Mark Carlson,NYM,WSH,1,4,185,14,11.8,171,173.2,-2.2,92.4,93.6,-1.2,92.4,0.64,2.52,93.24814814814816,93.24814814814815,27,Rookie
780,780,4/21/2023,Mark Carlson,TEX,OAK,4,5,174,8,9.2,166,164.8,1.2,95.4,94.7,0.7,94.3,0.19,1.67,93.24814814814816,93.24814814814815,27,Rookie
781,781,4/9/2023,Mark Carlson,MIN,HOU,1,5,150,9,8.4,141,141.6,-0.6,94,94.4,-0.4,93.3,0.11,0.89,93.24814814814816,93.24814814814815,27,Rookie
782,782,4/3/2023,Mark Carlson,LAD,COL,13,4,167,17,14.7,150,152.3,-2.3,89.8,91.2,-1.4,90.4,-0.38,3.34,93.24814814814816,93.24814814814815,27,Rookie
783,783,3/30/2023,Mark Carlson,SEA,CLE,3,0,121,10,5.7,111,115.3,-4.3,91.7,95.3,-3.6,92.6,0.11,1.07,93.24814814814816,93.24814814814815,27,Rookie
784,784,9/29/2023,Chris Segal,SF,LAD,2,6,131*,9*,9.9*,122*,121.1*,0.9*,93.1*,92.5*,0.7*,93.1,0.05*,1.09*,93.36333333333332,93.36333333333333,30,Rookie
785,785,9/24/2023,Chris Segal,CLE,BAL,1,5,178,9,11.9,169,166.1,2.9,94.9,93.3,1.6,88.8,-0.51,0.73,93.36333333333332,93.36333333333333,30,Rookie
786,786,9/20/2023,Chris Segal,MIA,NYM,3,8,173,3,9.3,170,163.7,6.3,98.3,94.6,3.6,96,-0.06,0.38,93.36333333333332,93.36333333333333,30,Rookie
787,787,9/10/2023,Chris Segal,TOR,KC,5,2,160,7,7.1,153,152.9,0.1,95.6,95.6,0,92.5,0,0.7,93.36333333333332,93.36333333333333,30,Rookie
788,788,9/5/2023,Chris Segal,PIT,MIL,3,7,142,5,7.3,137,134.7,2.3,96.5,94.8,1.6,95.1,-0.34,1.34,93.36333333333332,93.36333333333333,30,Rookie
789,789,9/1/2023,Chris Segal,CLE,TB,3,2,120,8,8.9,112,111.1,0.9,93.3,92.6,0.7,93.3,0.4,1.06,93.36333333333332,93.36333333333333,30,Rookie
790,790,8/27/2023,Chris Segal,AZ,CIN,5,2,146,11,11.7,135,134.3,0.7,92.5,92,0.5,94.5,0.31,1.41,93.36333333333332,93.36333333333333,30,Rookie
791,791,8/23/2023,Chris Segal,MIL,MIN,8,7,187,16,13.3,171,173.7,-2.7,91.4,92.9,-1.5,91.4,-0.38,1.52,93.36333333333332,93.36333333333333,30,Rookie
792,792,8/18/2023,Chris Segal,CLE,DET,4,1,154,11,10.7,143,143.3,-0.3,92.9,93.1,-0.2,94.2,0.24,1.12,93.36333333333332,93.36333333333333,30,Rookie
793,793,8/14/2023,Chris Segal,ATL,NYY,11,3,164,11,10.8,153,153.2,-0.2,93.3,93.4,-0.1,90.2,0.53,1.49,93.36333333333332,93.36333333333333,30,Rookie
794,794,8/3/2023,Chris Segal,STL,MIN,3,5,133,12,11.1,121,121.9,-0.9,91,91.6,-0.7,94,-0.05,0.99,93.36333333333332,93.36333333333333,30,Rookie
795,795,7/29/2023,Chris Segal,AZ,SEA,4,3,123,10,9.7,113,113.3,-0.3,91.9,92.1,-0.2,91.9,0.15,1.05,93.36333333333332,93.36333333333333,30,Rookie
796,796,7/24/2023,Chris Segal,LAD,TOR,3,6,200,12,12.3,188,187.7,0.3,94,93.9,0.1,93.5,-0.08,1.58,93.36333333333332,93.36333333333333,30,Rookie
797,797,7/14/2023,Chris Segal,CHC,BOS,3,8,167,13,9.7,154,157.3,-3.3,92.2,94.2,-2,94,1.43,2.33,93.36333333333332,93.36333333333333,30,Rookie
798,798,7/2/2023,Chris Segal,CIN,SD,4,3,140,5,6.2,135,133.8,1.2,96.4,95.5,0.9,97.1,0.54,0.7,93.36333333333332,93.36333333333333,30,Rookie
799,799,6/28/2023,Chris Segal,TEX,DET,10,2,144,10,12.8,134,131.2,2.8,93.1,91.1,1.9,89.6,-0.23,0.85,93.36333333333332,93.36333333333333,30,Rookie
800,800,6/17/2023,Chris Segal,LAD,SF,0,15,132,6,9.4,126,122.6,3.4,95.5,92.9,2.6,95.5,-0.21,1.05,93.36333333333332,93.36333333333333,30,Rookie
801,801,6/13/2023,Chris Segal,SD,CLE,6,3,128,8,8.9,120,119.1,0.9,93.8,93,0.7,90.6,1.16,1.72,93.36333333333332,93.36333333333333,30,Rookie
802,802,6/8/2023,Chris Segal,TB,MIN,4,2,110,14,10.4,96,99.6,-3.6,87.3,90.6,-3.3,91.8,0.47,1.15,93.36333333333332,93.36333333333333,30,Rookie
803,803,6/2/2023,Chris Segal,WSH,PHI,8,7,180,3,8.2,177,171.8,5.2,98.3,95.5,2.9,96.7,-0.06,0.12,93.36333333333332,93.36333333333333,30,Rookie
804,804,5/28/2023,Chris Segal,LAA,MIA,0,2,164,12,9.5,152,154.5,-2.5,92.7,94.2,-1.5,92.1,0,2.18,93.36333333333332,93.36333333333333,30,Rookie
805,805,5/23/2023,Chris Segal,KC,DET,4,1,145,6,7.8,139,137.2,1.8,95.9,94.6,1.2,94.5,-0.23,0.75,93.36333333333332,93.36333333333333,30,Rookie
806,806,5/19/2023,Chris Segal,PIT,AZ,13,3,182,13,10.9,169,171.1,-2.1,92.9,94,-1.2,91.8,-0.42,1.68,93.36333333333332,93.36333333333333,30,Rookie
807,807,5/14/2023,Chris Segal,MIN,CHC,16,3,155*,11*,11.2*,144*,143.8*,0.2*,92.9*,92.8*,0.1*,95.5,-0.98*,1.3*,93.36333333333332,93.36333333333333,30,Rookie
808,808,5/9/2023,Chris Segal,SF,WSH,4,1,134,11,8.4,123,125.6,-2.6,91.8,93.7,-1.9,93.3,0.29,1.17,93.36333333333332,93.36333333333333,30,Rookie
809,809,4/28/2023,Chris Segal,BOS,CLE,2,5,133,8,7.9,125,125.1,-0.1,94,94.1,-0.1,91.7,-0.32,0.54,93.36333333333332,93.36333333333333,30,Rookie
810,810,4/23/2023,Chris Segal,ATL,HOU,2,5,143*,7*,6.8*,136*,136.2*,-0.2*,95.1*,95.2*,-0.1*,93.7,1.53*,1.71*,93.36333333333332,93.36333333333333,30,Rookie
811,811,4/18/2023,Chris Segal,CWS,PHI,3,0,116,10,8,106,108,-2,91.4,93.1,-1.8,93.1,0.63,0.87,93.36333333333332,93.36333333333333,30,Rookie
812,812,4/7/2023,Chris Segal,NYM,MIA,9,3,204,5,14.7,199,189.3,9.7,97.5,92.8,4.8,96.1,-0.07,0.87,93.36333333333332,93.36333333333333,30,Rookie
813,813,4/2/2023,Chris Segal,TEX,PHI,2,1,127,5,9.5,122,117.5,4.5,96.1,92.5,3.5,95.3,-0.13,0.35,93.36333333333332,93.36333333333333,30,Rookie
814,814,9/28/2023,David Arrieta,MIN,OAK,1,2,163,9,10.4,154,152.6,1.4,94.5,93.6,0.8,95.1,0.33,1.03,93.625,93.625,4,Rookie
815,815,9/24/2023,David Arrieta,BOS,CWS,2,3,89,5,4.9,84,84.1,-0.1,94.4,94.5,-0.1,94.4,-0.18,0.36,93.625,93.625,4,Rookie
816,816,9/19/2023,David Arrieta,LAD,DET,3,2,143,10,10.1,133,132.9,0.1,93,92.9,0.1,92.3,0.49,1.01,93.625,93.625,4,Rookie
817,817,9/16/2023,David Arrieta,OAK,SD,2,5,192,15,10.9,177,181.1,-4.1,92.2,94.3,-2.1,92.7,-0.73,1.51,93.625,93.625,4,Rookie
818,818,9/28/2023,Junior Valentine,CWS,AZ,3,1,146,9,9.9,137,136.1,0.9,93.8,93.2,0.6,91.8,-0.27,1.23,93.76551724,93.76551724,29,Rookie
819,819,9/24/2023,Junior Valentine,CHC,COL,4,3,139,8,8.7,131,130.3,0.7,94.2,93.8,0.5,93.5,0.53,1.13,93.76551724,93.76551724,29,Rookie
820,820,9/17/2023,Junior Valentine,AZ,CHC,6,2,175,10,12.2,165,162.8,2.2,94.3,93.1,1.2,93.7,-0.8,1.32,93.76551724,93.76551724,29,Rookie
821,821,9/12/2023,Junior Valentine,CWS,KC,10,11,199,12,11.2,187,187.8,-0.8,94,94.4,-0.4,95,0.05,3.43,93.76551724,93.76551724,29,Rookie
822,822,9/7/2023,Junior Valentine,TB,SEA,0,1,121,7,6.4,114,114.6,-0.6,94.2,94.7,-0.5,90.9,-0.37,0.55,93.76551724,93.76551724,29,Rookie
823,823,8/25/2023,Junior Valentine,TOR,CLE,2,5,149,7,6.4,142,142.6,-0.6,95.3,95.7,-0.4,94,-0.19,0.49,93.76551724,93.76551724,29,Rookie
824,824,8/20/2023,Junior Valentine,NYY,BOS,5,6,167,8,11,159,156,3,95.2,93.4,1.8,91,1.08,1.76,93.76551724,93.76551724,29,Rookie
825,825,8/15/2023,Junior Valentine,MIA,HOU,5,6,155,5,8.7,150,146.3,3.7,96.8,94.4,2.4,98.1,0.19,0.35,93.76551724,93.76551724,29,Rookie
826,826,8/11/2023,Junior Valentine,TB,CLE,9,8,167,8,10.2,159,156.8,2.2,95.2,93.9,1.3,94,0.11,1.15,93.76551724,93.76551724,29,Rookie
827,827,8/2/2023,Junior Valentine,HOU,CLE,3,2,159,10,8.1,149,150.9,-1.9,93.7,94.9,-1.2,92.5,-0.17,1.21,93.76551724,93.76551724,29,Rookie
828,828,7/29/2023,Junior Valentine,SF,BOS,3,2,149,9,11,140,138,2,94,92.6,1.4,92.6,-1.01,2.35,93.76551724,93.76551724,29,Rookie
829,829,7/24/2023,Junior Valentine,MIL,CIN,3,2,155,15,10.4,140,144.6,-4.6,90.3,93.3,-3,92.3,2.12,3.34,93.76551724,93.76551724,29,Rookie
830,830,7/20/2023,Junior Valentine,TB,BAL,3,4,135,10,8.8,125,126.2,-1.2,92.6,93.5,-0.9,92.6,0.15,1.63,93.76551724,93.76551724,29,Rookie
831,831,7/15/2023,Junior Valentine,TOR,AZ,5,2,145,5,9.3,140,135.7,4.3,96.6,93.6,3,92.4,-0.08,0.46,93.76551724,93.76551724,29,Rookie
832,832,7/1/2023,Junior Valentine,PIT,MIL,8,11,167,9,12.6,158,154.4,3.6,94.6,92.4,2.2,95.8,0.67,1.57,93.76551724,93.76551724,29,Rookie
833,833,6/27/2023,Junior Valentine,CHC,PHI,1,5,152,5,12.9,147,139.1,7.9,96.7,91.5,5.2,93.4,-0.33,0.67,93.76551724,93.76551724,29,Rookie
834,834,6/22/2023,Junior Valentine,SF,SD,0,10,155,9,12.2,146,142.8,3.2,94.2,92.1,2.1,95.5,-0.22,1.68,93.76551724,93.76551724,29,Rookie
835,835,6/18/2023,Junior Valentine,WSH,MIA,2,4,136,5,8.3,131,127.7,3.3,96.3,93.9,2.4,93.4,-0.46,0.52,93.76551724,93.76551724,29,Rookie
836,836,6/10/2023,Junior Valentine,STL,CIN,4,8,189,11,9.6,178,179.4,-1.4,94.2,94.9,-0.7,94.7,-0.58,0.98,93.76551724,93.76551724,29,Rookie
837,837,6/5/2023,Junior Valentine,PHI,DET,8,3,176,4,10.5,172,165.5,6.5,97.7,94.1,3.7,95.5,-0.29,1.31,93.76551724,93.76551724,29,Rookie
838,838,5/24/2023,Junior Valentine,PHI,AZ,6,5,192,8,9.7,184,182.3,1.7,95.8,95,0.9,94.8,-0.98,1.68,93.76551724,93.76551724,29,Rookie
839,839,5/13/2023,Junior Valentine,CLE,LAA,8,6,153,2,5,151,148,3,98.7,96.7,2,97.4,0.06,0.16,93.76551724,93.76551724,29,Rookie
840,840,5/9/2023,Junior Valentine,KC,CWS,2,4,111,1,6.4,110,104.6,5.4,99.1,94.3,4.8,95.5,-0.05,0.05,93.76551724,93.76551724,29,Rookie
841,841,5/5/2023,Junior Valentine,STL,DET,4,5,166,14,13.6,152,152.4,-0.4,91.6,91.8,-0.2,92.2,-0.17,2.05,93.76551724,93.76551724,29,Rookie
842,842,5/1/2023,Junior Valentine,NYM,ATL,5,3,141,6,8.8,135,132.2,2.8,95.7,93.7,2,95.7,-0.78,0.94,93.76551724,93.76551724,29,Rookie
843,843,4/24/2023,Junior Valentine,BAL,BOS,5,4,142,5,9.3,137,132.7,4.3,96.5,93.5,3,94.4,0.58,0.9,93.76551724,93.76551724,29,Rookie
844,844,4/19/2023,Junior Valentine,STL,AZ,14,5,189*,7*,9*,182*,180*,2*,96.3*,95.2*,1.1*,96.8,-0.09*,1.05*,93.76551724,93.76551724,29,Rookie
845,845,4/10/2023,Junior Valentine,CHC,SEA,3,2,162,12,10,150,152,-2,92.6,93.9,-1.3,90.1,-0.48,1.42,93.76551724,93.76551724,29,Rookie
846,846,4/4/2023,Junior Valentine,STL,ATL,1,4,135,9,8.1,126,126.9,-0.9,93.3,94,-0.6,89.6,0.12,0.76,93.76551724,93.76551724,29,Rookie
847,847,9/28/2023,Brock Ballou,DET,KC,7,3,142,6,8.7,136,133.3,2.7,95.8,93.9,1.9,93,-0.12,0.62,93.44,93.44,15,Rookie
848,848,7/23/2023,Brock Ballou,CHC,STL,7,2,152,6,10.7,146,141.3,4.7,96.1,93,3.1,93.4,0.45,0.55,93.44,93.44,15,Rookie
849,849,7/19/2023,Brock Ballou,TEX,TB,5,1,119,5,8.2,114,110.8,3.2,95.8,93.1,2.7,91.6,0.01,0.51,93.44,93.44,15,Rookie
850,850,7/16/2023,Brock Ballou,PHI,SD,7,6,185,15,11.3,170,173.7,-3.7,91.9,93.9,-2,89.7,-0.67,2.39,93.44,93.44,15,Rookie
851,851,6/25/2023,Brock Ballou,CIN,ATL,6,7,205,8,15.3,197,189.7,7.3,96.1,92.5,3.6,96.1,-0.05,1.17,93.44,93.44,15,Rookie
852,852,6/21/2023,Brock Ballou,CLE,OAK,7,6,146,3,8.4,143,137.6,5.4,97.9,94.2,3.7,97.3,0.04,0.2,93.44,93.44,15,Rookie
853,853,6/16/2023,Brock Ballou,WSH,MIA,5,6,162,8,8.3,154,153.7,0.3,95.1,94.9,0.2,93.2,-0.63,1.07,93.44,93.44,15,Rookie
854,854,6/11/2023,Brock Ballou,TB,TEX,7,3,139,4,8.6,135,130.4,4.6,97.1,93.8,3.3,95,-0.42,0.66,93.44,93.44,15,Rookie
855,855,6/7/2023,Brock Ballou,CIN,LAD,8,6,149,3,10.8,146,138.2,7.8,98,92.8,5.2,94,0.08,0.14,93.44,93.44,15,Rookie
856,856,5/21/2023,Brock Ballou,SF,MIA,7,5,149,13,12.2,136,136.8,-0.8,91.3,91.8,-0.5,90.6,0.24,1.76,93.44,93.44,15,Rookie
857,857,5/16/2023,Brock Ballou,OAK,AZ,9,8,226,11,13.5,215,212.5,2.5,95.1,94,1.1,91.2,0.08,1.86,93.44,93.44,15,Rookie
858,858,5/11/2023,Brock Ballou,MIN,SD,5,3,144,3,6.9,141,137.1,3.9,97.9,95.2,2.7,97.2,-0.12,0.2,93.44,93.44,15,Rookie
859,859,4/29/2023,Brock Ballou,MIN,KC,2,3,172,11,9.5,161,162.5,-1.5,93.6,94.5,-0.8,94.8,0.13,1.19,93.44,93.44,15,Rookie
860,860,4/25/2023,Brock Ballou,TB,HOU,0,5,139,9,8.7,130,130.3,-0.3,93.5,93.7,-0.2,92.8,-0.46,0.88,93.44,93.44,15,Rookie
861,861,4/21/2023,Brock Ballou,BAL,DET,2,1,133,9,11.2,124,121.8,2.2,93.2,91.6,1.6,91.7,-0.03,0.85,93.44,93.44,15,Rookie
862,862,9/28/2023,Carlos Torres,MIL,STL,3,0,137,12,12.3,125,124.7,0.3,91.2,91,0.2,87.6,0.18,1.58,93.21724137931037,93.21724137931035,29,Rookie
863,863,9/22/2023,Carlos Torres,TB,TOR,2,6,171,15,12.6,156,158.4,-2.4,91.2,92.6,-1.4,91.2,-0.04,1.94,93.21724137931037,93.21724137931035,29,Rookie
864,864,9/18/2023,Carlos Torres,OAK,SEA,0,5,142,12,9.7,130,132.3,-2.3,91.5,93.2,-1.7,93.7,-0.63,1.57,93.21724137931037,93.21724137931035,29,Rookie
865,865,9/6/2023,Carlos Torres,CHC,SF,8,2,122,15,11.7,107,110.3,-3.3,87.7,90.4,-2.7,90.2,-0.15,1.65,93.21724137931037,93.21724137931035,29,Rookie
866,866,9/3/2023,Carlos Torres,STL,PIT,6,4,167,8,10.2,159,156.8,2.2,95.2,93.9,1.3,95.2,-0.44,1.62,93.21724137931037,93.21724137931035,29,Rookie
867,867,8/30/2023,Carlos Torres,BAL,CWS,5,10,182,12,13.4,170,168.6,1.4,93.4,92.6,0.8,92.9,-0.48,1.92,93.21724137931037,93.21724137931035,29,Rookie
868,868,8/25/2023,Carlos Torres,MIN,TEX,12,2,146,9,11.6,137,134.4,2.6,93.8,92.1,1.8,95.9,-1.6,1.76,93.21724137931037,93.21724137931035,29,Rookie
869,869,8/21/2023,Carlos Torres,DET,CHC,6,7,162,10,12.2,152,149.8,2.2,93.8,92.5,1.4,92,-2.36,2.66,93.21724137931037,93.21724137931035,29,Rookie
870,870,8/11/2023,Carlos Torres,CWS,MIL,6,7,200,11,13.3,189,186.7,2.3,94.5,93.3,1.2,94.5,-0.55,1.57,93.21724137931037,93.21724137931035,29,Rookie
871,871,7/30/2023,Carlos Torres,MIA,DET,8,6,160,3,10.4,157,149.6,7.4,98.1,93.5,4.6,95.6,-0.19,0.29,93.21724137931037,93.21724137931035,29,Rookie
872,872,7/25/2023,Carlos Torres,WSH,COL,6,5,127,5,5.9,122,121.1,0.9,96.1,95.4,0.7,96.1,0.09,0.43,93.21724137931037,93.21724137931035,29,Rookie
873,873,7/16/2023,Carlos Torres,LAA,HOU,8,9,189,12,10.7,177,178.3,-1.3,93.7,94.3,-0.7,91.5,-0.28,1.18,93.21724137931037,93.21724137931035,29,Rookie
874,874,7/2/2023,Carlos Torres,PHI,WSH,4,5,150,8,8.5,142,141.5,0.5,94.7,94.3,0.4,98,0.36,0.78,93.21724137931037,93.21724137931035,29,Rookie
875,875,6/28/2023,Carlos Torres,NYM,MIL,2,5,192,11,10.9,181,181.1,-0.1,94.3,94.3,-0.1,92.2,0.07,1.25,93.21724137931037,93.21724137931035,29,Rookie
876,876,6/24/2023,Carlos Torres,NYY,TEX,1,0,144,8,7.2,136,136.8,-0.8,94.4,95,-0.6,95.1,0.61,0.85,93.21724137931037,93.21724137931035,29,Rookie
877,877,6/20/2023,Carlos Torres,CLE,OAK,3,2,148,9,8.8,139,139.2,-0.2,93.9,94,-0.1,91.9,-0.16,0.98,93.21724137931037,93.21724137931035,29,Rookie
878,878,6/15/2023,Carlos Torres,BAL,TOR,4,2,128,5,11,123,117,6,96.1,91.4,4.7,91.4,-0.01,0.35,93.21724137931037,93.21724137931035,29,Rookie
879,879,6/10/2023,Carlos Torres,TB,TEX,4,8,178,10,12.4,168,165.6,2.4,94.4,93,1.3,92.7,-0.59,1.05,93.21724137931037,93.21724137931035,29,Rookie
880,880,6/6/2023,Carlos Torres,CIN,LAD,9,8,196,20,13,176,183,-7,89.8,93.4,-3.6,89.8,-0.25,3.09,93.21724137931037,93.21724137931035,29,Rookie
881,881,6/1/2023,Carlos Torres,TOR,MIL,3,1,142,2,9.8,140,132.2,7.8,98.6,93.1,5.5,96.5,0.18,0.34,93.21724137931037,93.21724137931035,29,Rookie
882,882,5/27/2023,Carlos Torres,COL,NYM,10,7,158,12,11.7,146,146.3,-0.3,92.4,92.6,-0.2,91.8,0.61,1.49,93.21724137931037,93.21724137931035,29,Rookie
883,883,5/23/2023,Carlos Torres,SEA,OAK,3,2,123,12,9,111,114,-3,90.2,92.7,-2.4,91.9,1.02,1.54,93.21724137931037,93.21724137931035,29,Rookie
884,884,5/12/2023,Carlos Torres,MIA,CIN,4,7,161,9,10.2,152,150.8,1.2,94.4,93.6,0.8,91.3,-0.76,1.28,93.21724137931037,93.21724137931035,29,Rookie
885,885,5/6/2023,Carlos Torres,PIT,TOR,2,8,179,20,15.4,159,163.6,-4.6,88.8,91.4,-2.6,88.8,1.26,2.58,93.21724137931037,93.21724137931035,29,Rookie
886,886,5/1/2023,Carlos Torres,NYY,CLE,2,3,119,7,8.6,112,110.4,1.6,94.1,92.7,1.4,92.4,-0.04,0.48,93.21724137931037,93.21724137931035,29,Rookie
887,887,4/20/2023,Carlos Torres,PIT,CIN,4,3,151,9,10.1,142,140.9,1.1,94,93.3,0.7,93.4,0.47,1.03,93.21724137931037,93.21724137931035,29,Rookie
888,888,4/11/2023,Carlos Torres,TEX,KC,8,5,159,8,11.3,151,147.7,3.3,95,92.9,2.1,95,0.03,0.91,93.21724137931037,93.21724137931035,29,Rookie
889,889,4/7/2023,Carlos Torres,COL,WSH,5,10,162,4,10.9,158,151.1,6.9,97.5,93.3,4.3,98.1,0.45,0.69,93.21724137931037,93.21724137931035,29,Rookie
890,890,4/2/2023,Carlos Torres,CHC,MIL,5,9,178,4,9.1,174,168.9,5.1,97.8,94.9,2.9,96.6,-0.2,0.48,93.21724137931037,93.21724137931035,29,Rookie
891,891,9/28/2023,James Hoye,PHI,PIT,2,3,141,5,9.1,136,131.9,4.1,96.5,93.6,2.9,95.7,0.11,0.79,93.64,93.64,30,Rookie
892,892,9/15/2023,James Hoye,KC,HOU,4,2,167,12,10,155,157,-2,92.8,94,-1.2,92.8,-0.75,2.15,93.64,93.64,30,Rookie
893,893,9/11/2023,James Hoye,PIT,WSH,2,6,141,5,6.3,136,134.7,1.3,96.5,95.5,0.9,95,0.02,0.22,93.64,93.64,30,Rookie
